56015075|1191|539914,755856,407082
201639130|6200|365696,796877,542002,919055,920220,619507,65890,175626,57204
201780768|5754|924568
60720054|656|47904,224340,368333,625407
201797072|6986|383530,754210,957805
201960059|7427|932191,504734,766820,939841,869275,895349,619075
54162448|925|559061,94302,238688,168252,652500,369862,210792,463882,638941
201886818|6592|256868,95927,48691,395419
62881903|1228|187491,362416,752997,388768,460659,458636
199885243|892|886032,925888
200728350|1489|948449,972443,770521,899096
61460777|1085|930230,553267,990533,262658,819356,368419,321504,128212,793822,736052
52453183|4800|707070
60066129|6574|471509
84176800|340|462050,327143,688044,542698,13288
127900805|3234|56931,660998
57039544|2374|550147,208524,22034
201932202|2409|501916,349984,419348,83647
65380443|5076|948439,80319,844710,732974
63606725|2987|422293,516409,396116,381462,241630,474247,145758
62881835|3910|941135,34463
200107861|3710|646611,130010,802286,413118,557107,935402,203667,140468
201616108|2704|195593,533675
196180573|519|649758,212074,635492
46114624|686|537725,301215,134835,256943,137012,838894
201928997|5739|560569,961195,391377,940726,412004,773306,838556,509600
57071351|2106|352380,945754
58716599|373|170471,589939,74825,380816,586284,324342,141994
58850646|1912|724242,214287
56452515|4293|595332,458724,59351,175303
201935790|131|611526
88534036|4119|750871,980928,174969,916766,763408,315941
61494507|5748|112276,800726,398772
130006272|5861|443999,805111,731071,554597,847756
61313763|735|728039
201801910|2137|442077,308969,693521,744498,830501
70236608|5827|882218
85243298|5320|677267,996587,405225,375861,662640,819882,832914,940831,566104
201938462|4389|319103,593307,327532,566709,735959,238841,991739
201988229|2607|63924,860385,599491,86986,287133,943083,783653
86974560|2804|38029,753154,83645,743911
201093903|3483|60999,13410,788071,546683,823887,388506
201207394|702|910727,50491,709058,588694,172218
60175304|5096|40859,664445,859258,705030,759309,300244,412989,984874,239121,210145
62335842|3786|35547,543433,798722,963180
59677271|5483|729469,75400,105501,721492,31949,446175,350310,881682,518820,218197
188945951|8396|73022,970960,529335,453305
201796913|1068|20140,707696,706589,676945,566625,600024,91640,209348,281509,397680
60079477|3334|145806,356685,374825,393448,428104,922709
58630239|3094|258384,874942,367024,999051,714798,345082,594652
61016740|2804|382533,26906
199271944|2584|258749,178380,51165,951521,78862,756725,57731
63240125|2998|612145,917377,722049,500879,915151,615809
72899406|6965|169199,182494,241806,452603,335019,736124,661303
200162299|4654|127798,952083,526970,931905,518707
193265556|5451|932501,138769
104729341|2758|415695,221884,105809,968403,317296,946983,667381,298072
194276295|3315|52168,254227,960033,386793
201728854|3295|545062,961854,189355,210149,523010,704083
63459182|5737|703868,261004,128598
199235376|2734|619854,654305,342616,223034,643655,192902
198008938|2097|220896,421482,584518,853427,632999,648829,936513,45425
65232498|5255|670345,832875,796153
201737058|4612|946757,403239,812186,692918,324593,190341,769373,499003
200082990|7500|777953,773395
201296438|3614|143574,272542,850460
73946990|1508|700150,385199,768307,101061
61556172|5474|786504,245092,825703,873895,414530,267713,189286
200577257|1272|361307,472094,211237,576911,296693
54600542|3347|325332
197062138|3096|980600,121887,22988,384413,171116,757045,448862
194919164|1183|955889,702778,860142,326373,203873,332971
198005956|4471|751680,628068,805973,556580,998931,50811,477520
202003361|7507|665086,609744,979256,428958,828080,944138,250903,932712,131544,523931
88575723|2633|77229,776386,381690,612256,784888,729148,617383,395347,724095,892201
54595402|833|752650,619513
62865275|2611|703027,995991,487708,798965,403885,784774,467170
197104165|5457|721686,950414,110905,325300,657702
65763211|3131|592220
201708419|4208|191609,705985,198050,568652,274799,712243
201932686|2026|168760,327206,51570,830554
65850689|7384|712217,419038,655803,873846,174864,963249,601112,843400,813031,139463
201032490|4092|90815,863270,75238,652690,156349,680230,381963,158352
81439472|499|469915,732903,766376,338839,371891,973939,390948,437329
62882255|5859|872541,342342
62536963|28|874285,332392,617463,958731,258330,601169,545357
188760424|2473|340164
57074845|1453|486641,185683,835881,48313,920038,939919,792727,174054,689024,984121
58751125|1072|186734,927508,250196,761925,736376,614733,158344
59187198|2528|999787,450218,584121,564245,364444
49771585|5847|716829,13263,169933,376068,917775,13879
195916370|2277|707431,89117,562565,149318
62882176|7110|282017,206322,830201,762037,741629,528578,763315
201722161|899|185018,485796,163314,555509,954404,103985
78315977|4574|134735,795201,21531,133251,284719,207927,890853
64716555|3882|582296,173406,260978,536477,342658,641065,568128
199742765|5826|808746,680932,214929,792507,435146
196163237|5831|749999,835387,786452
201774939|2285|940692,866844,591625,87771
202012382|5872|615698,530559,988495
61229614|1427|159404,280272,921904
137333875|7569|594702,449043,298793,592018,540544
85361801|2504|396916,720443,930234,136102,101412,263565,650279,507012,704948
202009818|2916|466573,22172,450946,641732,884112,267924,41533
66198539|4457|493913,654259,537750,115985,643768,317765
56819619|414|526283,238634,272388,507805
80945438|2995|379281,437157,24101,26539
59066334|618|250191,588147,58535,142993,39107,955742
61969013|7196|653230,880209,761009,68504,410522,851915,276646
79036612|5087|210442,635840,796987,298246,234498,726136,808593,381908
201981086|5061|349886,109117,309086,898814,971020,863513,683456,584039,683635
201707637|2640|733890,596266,336463,311288,249602,427018,762415,815306,426495
202014370|1997|948232,762730,989358,974805,119585,584391,406301,365832,177908,871329
201934698|7044|809727,448285,943553
197111678|3348|390272
86974597|3493|418486
201874409|5015|280125,882929,905375,665192,390507
201708736|7554|731292,909488,556787
60658357|276|563344,46844,561861,339095,213413,648430,771810,943284
61106068|2057|941923
201702209|1271|220877,87401,406328,775316
195920776|416|647464,45563,229847,913366,870681,411615,794942,722495,145688
200252247|771|280520
201992393|3704|161805
64025838|3653|899835,648326,277045,838267,937468,619541,850575,338480,796393,151072
201768093|2509|376848,962553,324419,316579
201935978|1079|513674,644282,26772,639957,540781,307286,966636,340818
201494412|3778|105846,731026,498875,518826,595563
201769476|1673|497012,272588,854066
84181608|2944|685929,909348,898640
67681949|5137|447870,351136,291534,796343,853312,779904,964717,211519,202453
63003144|4540|452334,912443,523546,110107,996615,984010,818311,199349,125154
201988287|3581|953899,540323,408152,862515,39367,383181,408903
201787940|3758|478995,391428,993278,672793,252008
196931322|4657|518130,242336,506030,720994,578445
65972912|6746|623520,661454,244010,562925,98508,346724,77169
202012150|2747|792258,623654,57505,605749,60788,317132,601099,632061
63855115|2899|736468,476232,293690,322309,510588,356568,527389,36526
201880635|4006|734433,740511,945383,599434,692623,213390
165809372|6534|536210,484876,963566,60538,842893,209276,414761,105568
201988104|2010|886231,254632,941385,229350,199387,252510,769177,467708
176523423|3509|885534,292023
73437665|3967|15462,112593,636443,825440,523532,836414,173452
62025957|566|899681,880947,767569,869268,267234
58300943|5961|341034
62882320|3097|386937,966861,772905
57741793|2267|399659,676205,812124,173171,914929,45557,940896,638006,50392
59808952|709|120504
201671308|427|210412,387793,672681,677216,524187
84302581|388|770014,679285,812816,470435
62665183|8859|645605,705120,447961,673941,50574,196042
199005318|1726|929169,24364,928764,401451,915444,811599,388652,640857
201986668|7280|553966
88643467|5829|726234,885127,666607
77600740|2682|958000,517090,365250
64716565|5012|403405
201794663|2913|756199,613542,298923,772660
201517684|2718|445488,734926,808485,952584,367101,277854,820130,211504,55234
83060142|1600|336535,174163,463551,623125,816416,400344,652955,884169,343577
197268822|1929|572945,698115,123097,655281,229601,46102,51051,251668,350730,894358
73689024|4102|21650,634205,898424,661299,971985,964753,317057,44304,996087,763352
201796185|5336|438872,349587,193162,699399,417720,643158,954108,182205,985929
58723588|7416|340352,142394
59977425|1137|577833,663754,390373,463913,604172,131864,994151,320567
65900683|4363|190112,245915,909716,706423,718269,286292
45558846|5628|688176,744741,909761,830492,830043,885895,440313,75592,467912,940386
65042650|1105|222200,128494,694253
63358289|3663|612334
201534508|3651|197060,370580,151107,166380,715970,218129,995990,916805,431319,495612
197804186|5198|964925,885916,651048,679257,831087,737647,573598,227787
79146203|5815|913001,53111,326498
198412731|4232|400593,899206,200441
52490456|969|291870,950924,88519,351308,229303
201710730|2628|322387,798733,749515,468933,679962,392753,404922,600297
200109010|1358|25084,662251,146201,256834,300056,820074,832163
193982709|2021|689198,820736,147002,424410,349465,976896,516991,563174,616763
59068418|4545|704518,986321,631985,430492,446612,178986,698874,424077
61443612|3870|849634,453843
62314771|4292|602586,145820,266874,582876
201693643|604|430816,965816,450305,329222,226115
202002993|6200|81654,329316,104146,763150,354974,177583,901532
49794595|1822|270814,959277,537603,274961,690811,337955
77817626|2702|224286,245834,981046,671299
201114276|1686|767725,286180,197628,928162,624468,808253,605037,414294,826083,594097
197629472|4137|992049,155882,435557,855209,282527,278840,682066,881820,792138,509262
201539165|7206|323713,764330,925655
80668570|3633|561690,686974,21393,209338,180482,864093,386536
57362618|5653|738599,829659
190878019|442|722282,816402,151624,790750,376917,517087,170583
201724471|3155|951486,877192,420072,876954,407635
201157460|2625|36255,408753,831441,30213
185441471|7159|369906,526159
201095145|50|386925,387585,301421,422212
80542495|2942|110212,809658,79732,186009,546121,784787,148812
57179364|4074|634839,780715
60592698|716|643357,559853,628291,844804,93560,964473,63637,861653,561728,767894
89254907|1094|574713,442326,641896,120764
201943232|4171|285827
201873480|2066|965396,997550,134236,725192,602326,783473,870552,289227,128435
154859012|3065|190598,965562
58380905|1858|60073,926817,889207,937311,756604,406701,766854,705094,509020,211032
81310274|354|460787,993801,817843,645547,857448,138563,649370,96506,531916
201778061|2149|279862,979786,249410,540845,22962,172897,852094
59141261|5432|437656
72064751|1674|556285,928476,529675,650493,528860,366619,420093,517790
77117359|2128|37588,815215,173010,636547,472854,933965,328803
60602838|1063|924332
87836319|1373|23392
201645766|6753|460306,914365
201920938|3507|730558,644502,718731,643058
80736577|4604|436747,934446,415439,861923,920495,297348,953419,963307,891505,622030
191022703|663|998932,58020
199878839|4182|806247,749277,220157,408423,827002
200227401|6963|781656,551594,278574,888157
56493374|7565|510986,214726,921322,674009,353747,370713,676835,505248
59000233|1059|593691,236253,876928,395221,87938,814927
81063861|1626|887828,184361,166806,914562,503758,886280,714617,716849,922564,479564
197961041|4092|465696,60979
201627578|1703|785825,220515,725129,982928,38225,92219,349801,58082,176359
71300277|1917|19308,589828,325054,328226
201644909|1515|687948,974198,582976,51743,669027,471866
199885163|3207|424882,840454,844987,721801,282488
55846061|3838|560234,722816,431844,185503
195841276|2787|957372
201097025|3020|339863,792586
60613069|1260|240183,830065,240175,584465,313549,196960,976747,634381,660917,415898
201938957|4099|699052,76395,326642,677907,929476
63078837|1354|57223,484443
80944330|371|266722,373959,437672,368452
201929043|5693|570845,313664,489409,234859
201841450|1147|143609,836440,104461,490256,148301,930760,357646,274071,82640,266526
87791570|5399|387445,464122,142616,69197,526009,811921,216565,435880
201780571|4178|954696,758576,140308
76087759|1296|97598,852009,97084
80957933|6953|621045,94591,525006,29190,641783,295345
201689288|2226|917961
201214151|1416|997266,893311
201781248|761|849445,827928
54600652|5231|175616,340646,410389,78729,99894,292639,237964,983509,185220,943685
201785065|1377|569656,164231,908479,116701,431873,932167,604700
201629177|2594|570342,82607,463701,375065,106468,306705,367647,48813,278376,290755
48521819|4350|220737,231500,143710,272543,496886
66460792|1375|916260,205229
66460797|46|557584,535301,368474
185079149|1570|471039,469666,883919,358713,692513
63797979|4077|805859,667874,961844,628023,247993,829332,407502
58750289|4571|355503
58863081|3696|497793,218535,304383,467536
63292044|2637|658521,218014,826174,758887,662883,260267,434596,398073,137764,458959
78943503|2138|286650,363588,287795
81937131|3544|759998,257817,158185,32278,972002,65430,336708,264654,539388,426589
82692295|4360|74575,687771
201780577|4300|975204,843064,912516,155850,551072,666263
61183428|1006|918266
192896892|1059|741165,130409
63264973|5688|98832,505872,691716,803507,350118,759555
64271968|3917|333868,409437,594431,849444,884376
60071629|5198|34025,312687,910399,657636,738863,500089,550039,815227,563152
63519537|3694|548372
196952610|2986|113642,876151,697941,701187
80006429|3435|143184,194717,990984,83904,144668,172331,513604,328846
201659795|1093|985701,236769,465825,900180,288905,830143,292959
60918030|3225|733816,316245,380056,813172,927471,732522,665819
132934714|1663|23843,801484,920345,500685,355768,168678,386590,699247,36021
76662386|521|495297,63227,593194,311028,986331,287264,19464,135982,800409,720233
201938995|4303|143152,331296,408349
84575148|1405|115544,491801,209357,123566
54351217|1626|891802,932415,281708,619457,525079,838134,192702,640719
201707115|311|989963
61047545|7284|846838,679448,789530,154531,150345,59821,288489,170555,47977
201928378|7588|297961,767139,626253
188990993|759|316751,143328
84083600|373|370239,116155,781751
80737285|3837|333382,819547,917400,728310,358357,411361
201951724|7032|455993,371551,51999,15124
201708493|4501|931883,221153
81549127|2357|469471,356046,762387,405194
199235207|4360|95698,989038,61221,852288,646661,282844,375005,613693
201707159|4092|471904
81226214|4556|962064,963055,597842,637129,331722,397424,611250,102257,839879
51285616|534|376168,655066,386842,124223,270943,445476,657410
201987954|2639|723657,531787,78960
50758695|2798|260759,412224,226167,55196
60203479|2370|799259,820803,987269,267737,500211,252824,33770
198702064|17|762670,735366,337337
202012628|6563|569754,898647,611480,56327,942022,460138
58907851|4172|717988
63954862|4362|195996
62297693|5673|612319,606001,278054,681429,770494,812053,486044,432146
201792727|5795|437896,801106,782946,851579,167975,542337,554649,984477,376478
201991111|3248|272560,118290,983429,702349,301505,632686,983710,868388,133064,643432
58779865|3946|930361,335527,164379,377612
55822719|6175|970825,482575,987525,43130,485498,830783,505972
77520644|7544|346112,360776,814177,523074,27712,313170
60680974|1102|772317
62731677|122|80759
201977761|2186|749672,777022,942796,666108,188036,838600,717759,642972,727975
201702491|3977|209257,443960,657289,590359,799224,562406,804807
201680544|2830|951968,914778
63088482|5128|343335,164572,950890,820873,921796,343460,68642,263714,988198
201248074|549|583124,16261
58203358|5171|474332,157771,102512,155368,728661,677487,377848,340045
173534946|2696|507281
201720552|3736|448339,638740,19607,828251,573515,970645,326978,859104
199621367|2055|996289,725855,343213,736393,344299,903637,306862
201123447|7273|478168,729563,906712,183009,296536,757671,99669,548206,755205
201951356|2045|381740,690227,283253,728946,802983,367422,611637
62882306|5252|269913,844276,428386
59770046|5630|274520,544978,100328,960214,90985
132165223|1161|623003,978691,80051,875116,615425,236316,615893
200027475|5171|887799
201683310|2401|249654,135756,568243,554858,198861
60639135|5710|294704,956709,203493,636897
201928327|2509|630462,496101,161623,891318,529948,853063,500773,491228,664029
201708856|1602|42441,201822,599889,803811,941626,252512
196612690|3879|74215,229899,111324,67162,560151,993679,232827,364259
80736509|3049|996950
201795401|1587|158172,823776,178954,836884,126550,574311,482791,136517,591848,166192
78941518|4212|722785,965463,363620,878839,342896,835843,495314
201722152|4221|442846,965151,367126,703480,975698,115391,693664,346018,363451,948744
198279926|389|201278,41716,754157,409324,44321,389330,786534
58003291|5296|331025
44483593|1363|66892,367166,188717,398410,496484,890458,483816
193815025|328|880060,595903,375035,520709,452777,686797,133040
59248317|783|919105,53562,978301,671074,77027
63237492|5629|753464,969065,603406,63787,28459,609870
60158032|737|791011,47396,17317,715769,755851,275866,965841,313455,38152,277095
84176864|668|492833,716101,470213,232428,427706
79312570|3045|512737,954038,337081,656128,733296,194924,954391,248811,254940,85594
63088445|7587|386172,771520,158160,222108,818416,947303
87399663|1917|513829,68368,482381,414627
59507005|3889|764707,961347,996217,365547,792893,254513,64240
58054675|5948|315662,99481
191014292|1282|732423,701588,312143,671003,187024,117433,718740
72769145|657|660316,600013,692441,749758,831865,839472,58098
60739275|97|886929,533063,582555,991594,403082,52029
86526435|3364|474940,201951,34977,97757,645913,788275
61460863|7157|892728
78941560|6981|88392,867985
201990847|2224|21070
58750036|5240|313375,533456,513915,983884,838126
63572649|1895|379108,798070,582051,644793,683434,814865,367866,313259
196126242|1813|112126,401106,637982,732819
87836217|5154|683390,32885,317756,385380
58417385|1049|637312,629394,440167,471889
60129135|3484|419115,335028,637259,913833,422468,335938,770797,875333,499360
196932548|2146|678703,62471,235346,944643
81220759|637|988681,567677,247750,642034,657427,76847,464809,578525
79914500|5210|396826,765126,739648
201087959|1007|887228,104142,790523,106641,263856
65254331|3269|786218,64829
60482056|372|938520,354753,384041,58765
73805243|5853|36082,222603,383829,990156,915597,906143,662504
58751125|1810|980545,952148,400405,939703,397731
57808278|359|957331,569066,674603
62203288|7149|340461,60042
201145557|1797|39219,228725,241038,63107,185653
61022718|2465|217834,869034,419821,892293,347157,924892
201911438|3081|716874,40839
28878696|4502|289716,555244,945855,803447
201626467|1924|716718,21699,527101,154040,634590,389236,638878,362389,454460
181569645|3018|747259,18748,78693,150257,529287,760780,542921,202112
201793351|3370|348528,222243
79312660|3528|329852,744217,689139,610036,473488,354888,459910,696841,320761
59026182|5027|341878,502003,491297,541841,335657,977884
202007673|2315|952735,327622,885415,297836,489033,898473,904678
59859253|2781|407321,342279,411626,709971,550953,351673,872132,251214,418318,86606
63016354|5728|259195,548105,225637,117576,929289,706032,862857,851691,610184,56866
201139144|3120|47501,295993
85339955|7441|257449
85086178|4311|159103,453153,239853,208155,301126,102443,614118
200577252|578|303279,606859,935652,302828,138688,636521,264567
59488801|621|418687,639025,638829,711557,381975,488548,710731,810994,600674,654260
201940622|1887|912009,482224,501713,970490,858246,69705,789964,275594,995737,949348
199041486|4547|322271,652968,533986,800824,672683,60160,635153,457185
201086683|672|21662,840026,401670
200586759|5210|954081,960441,544527
85218509|5267|15431,410104
201692894|5673|619741,344335,322528,278286,424106
79513206|2972|993760
54061432|1862|699840,401615,956554,123289,835945,482494,705431,372887
63561969|4147|710272,773565,739782
60740068|5245|59157,631086,182334,840098,167303,228509,670621,331764,243493,227437
200097761|1741|597033,423856,734349,313107
76899881|5486|215089,112945,661335,179979,718713
50537772|2539|123608,656866,573278,520817,314019,403940,973961,33954,149066,40857
202002097|4659|419539,206509,105343
199035151|3006|70925,369640,922503
60224020|56|688402,431441,998279,654397
181264592|2806|199367,171711,450128,66857,317298,802332,546000,642585,17069,602501
65362332|1396|983427,85117,459252,591574,505349
58248933|1812|297725,723758,356567,830551,852331,83949,633538,639910
201152462|422|405229,368998
63575419|3988|934858,525828,303493,147732,718861,455772,214178,562597,117975,209450
162073191|2266|467461
48101885|2721|465641,513540,826554
60292702|750|667614,467012,349568,843807,569166,113405,59377,360840,319093
202008283|2769|595195,653581
202018924|1910|379871,577180,259037,17166
201992193|5848|165062,951571,649351,514012,322541
68620634|2415|370107,761298,543381,423964,570413,527478,597595,148628,891357,477664
201988212|4195|81072,858116,939340,109225,358609,244511,757974,632095,911009
56192162|3037|54801,739360,779655,22607,521003,950073
199621814|63|454524,714011,249268
201767170|1080|887069,458659,81273,23038,382554,718638,214784
75182772|5183|949187,298519,451270,845554
63692205|4542|778872,980411,943586,930855,58115,450193
200717341|7141|596866,517742,586606,214106,550543,936152,85995,96578,707077
64047769|3257|925537,746500,356536,748410,704690,180255,274906
65865027|5601|283458,691380,597553
46497303|5927|501032,626868,205039,980886,884343,75959,934201,389012
201931696|5937|856860,692865,668123,184405,736577,41175,828232,382018
60638846|3908|137538
201785020|5331|15664,584857,934457,193697,240259,938733,238426,677379,954197
63088414|613|657683,582639,579502
153715837|3886|632359,666620,80587,85509,596861,704339,69570,151030,833148
60078126|7570|988626,308512
61460772|7351|274441,56083,27071,879174,789593,432560,635118,474621,470926
59027290|3884|208993,540921,52074,971571
77600227|3412|576516,544010,313356,402839,819604,668107
80846901|3464|702188,982677,617539,420529,891101
88398535|2803|161847,419822,791450,640548,388608,391117,990202,576573,464972,163922
59257740|5249|781577
201716710|3570|461072,267512,426633,809320,107220
202009251|7177|168068
197090633|6557|167440,356787,752908,360449,21858,952857,346791,365968,130343
59752518|7253|848640,251165
76254156|466|321803
165890828|3624|441681,587868,691668,229014,365815,245833,323944,414973,363006
202001944|2793|670867,678840
63575049|3007|370892,241405,402630,109067,669847,739690
88308116|1080|552030,368698,681874,473938,432048,938940,153934,188236
62546371|2177|113158,125993,698780,921889,842680,904395
84176791|1441|317984,577296,115839,806079,83567,550501,922755
201933288|2851|841369,864595,591466,339860,875691,598401,770263,650973,239760,987833
58799013|8827|68403,248384,795975,53121,422874,385092,801140
64003761|2581|697186,464492,97904,831694,458139
59447307|5184|76476,313074,195999,687423,536871,913966,501598,167579,755899,842507
59177131|1072|741656,278439,733986,685433,540006,254862,897689,547481,975375,835196
76516644|2325|155329,449606,567634
201934281|1535|885793,484455,468529,241497,961149,419172,72055
200077514|1655|800404,669234,25323,183883,765788,630805
199235357|4593|61950,703932,321459,34531,185021
63823197|839|738096,309234,755945,133861,225035,971039
60555262|5817|163927,638741
110935992|1080|632905,297186,302802,715797,355674
59449920|2711|364889,950637,303835
198408819|3261|81884,875560,762849,176711
201720091|5795|492683,711210,68439,71827,791944,190596,707277,725698
61192767|315|343711,280625,451958,716791,396644
201781548|1273|267910,283826,467921,39742,679374,667959,353109,312886,456574
198515716|4560|894112,129646
62365143|1075|589028
201990805|826|399345
201984561|4327|189131,373945
199871211|7407|414386,306257,646223,310311,35978,226281,873259
63798947|7368|594170,357604,820562,434941,952030,251075
201233629|2449|336807,40775,647220,576508,570870,555819
201919145|2226|809892,970305,903578,607165,649363,328435,691915,432457,991091
201935605|3978|132230,703089,168342,239397,795285,243924
79755995|2348|647013,220929,60351,402869,349454
201927038|1438|473476,191204,277252,385366,825367,477999,416052,50164,414776
60066114|3796|72648,888470,214809
197046007|5328|786525,368073,659353,120914,631488,214907,79887
196932577|405|773488,94824,973673,722004,954712,217903,974472
77817640|1257|238656,361064,456629,823636,760048,757108,822114,858548,234928,660165
201711686|1738|339883,115048,673103,551127,44368,745800,424680
78824951|3525|574050,734967
62731448|4085|95473,585157,876122,440839,895525,837015,219533,997198,34598
55127590|3902|209648,169112,539597,793249,657767,548827,951082,820047,154477
200548826|7261|692856
153732501|1809|49408,119013,309091,637109,541695,935630,229997,661482
173534908|7380|466570,187026,852118,864462,591681,228678
201919125|2262|411596,200289,546646
201917384|260|702053,313181,798500,485928,427383
202007560|4551|993022,475881,311750,320997
200580851|5748|700238,730530,585483,197719,329666,474798,72680
83007756|7062|433564,89451,198035,646668,193856
67369204|3764|978511,233746,489175,871717,445854,560394,629171,29742,91536
201726421|5814|994150,92515,607506,429122,981309,75646,847550,663081
88386698|6964|928818,891644,852533,190118,73813,972051,110952,946774,560837
200110120|354|474534,166015
201951216|1475|495902,771428,81966,559186
201071344|5163|833496,592143,514000
55774445|4429|867591,944778,868936,32990,630795,748874
65774598|1859|570356,979080,773475
199271926|1167|227808,542787,637145,184261,491480,584018,814140
83139117|5699|496538,532509,145682,762831,963035,368750,522936,168539
153728122|7398|894732,32154,923090,267718,34928,142861,347905,673066,210076
202012540|5788|839447,458660,327480,473360,941490,448308,489904,177966,81155
63531507|5774|52767
201533717|5641|909663,918389,221564,423339,293897
199686282|1262|546440,939854,691392,486589,489387,749146,219608,437534,87867,101806
58713221|4272|830634,823524,80277
200108303|1942|307881,421965,705787
62437790|1468|623606,132097,583590,719003,419017,26579,486353,316384,367099,939531
201990732|1835|78783,443635,74974,557913,555337,807203
201626551|2227|643172,518180,495664,415025
71194084|4379|782941,501541,486427,648655,750977
61195511|95|177091,967525,340851,783561,987729,846902
201721782|1258|522090,333673,273101,210363,131503,947625,864588,100721,675214,722868
61382051|1415|737862
201971639|1629|782667,616877,842383,84201,241916
201801885|983|348229
201705368|937|975297,479506,614418,383477,529968
86973973|2388|689669,476943,935913,695164,988436,377926,817271
201652999|1607|492790,391413,185492,860970,764928,46820,117931,75428,452050
87451736|3678|82547,648215,395501,49110,983335,848312,493661,277894,703808,457298
59661290|7532|733390,901879,551965,57603
199829834|2576|262465,325188,590418,205855,697769,642146,428042
201649682|2555|181687
60516774|5944|692067,101089,145378,544006,745082
201712154|2282|512021,220330
59770434|1916|778674,442282,122286,356394,376113,409561
200764920|4506|319700
60542595|1881|813338,787622,248943,945330,312312,549578,232369,860191
201702209|5263|534157,934017,470713,890191
57172128|396|572715,978625,718337
58564976|3326|240447,850012,148251,390783,32948,885686
201465995|5626|974882,580592,500379,218533
57458976|3596|395203,577215,915488
201935608|5499|798876,499292,131520,58842,697653
201774957|2554|297861
65850684|6965|991006,948057,348529,994562,749408
68407866|584|470579,796143,178251
61192767|3727|343903,413058,655379
201704013|7552|389943,320429,765930,26618,797509,129233,20069,181161,123091,569402
201933196|948|946185,807181,185828
66625922|178|165783,912951,383566,387008,373389,871203
201952835|1920|279478,41496,619208,261951
201863961|1724|12508
39583263|3026|876348,528426,616662,358706,457326,506310,533095,671071
195961918|3074|455321,296142,95646
65377764|7566|578158,351708,659866,563323,66400,794013
62882440|49|241091,780912,151938,597744,424916,229321,871959
82616520|3913|330150,561733,701639,382246,851674,78977,479568,682295
58769198|2467|143961,383679,399672,857420,542469,638681,625814,95814
81220731|2619|145346,699135,622157,45594,44708,343921,57812,370640,612244,859563
201649458|223|492388,518831,167936,72948,640690,950929,26053
201156854|2258|652604,855961,238515,869377,539085
73222048|2644|766512,832439,46330,919239,151224,454560,563572
49574703|5377|668880,782520,575856,40566
43373474|4585|649109,164715,732258,398606,368789,684003,331549,481568,569649
58330137|682|279330,272125,393717,600231,234125,82943
201649578|2447|38146,818515,134858,673526
201993223|4594|689274,600415,420353,115554,326963,818066,611598,55509
6938062|2770|543583,392943,560157,785174
56647660|396|904930,495028,952864,380749,238724
64654106|3831|554651,202458,13408,293222,342851,233525,104908,893574,109686
188945593|4148|984398,150319,795823,24715,180885,68097,131411
201935868|2786|606731,466029
201214162|3270|557104,748708,82029,318052,216570,338957,624735,811735
59412424|3482|45369,248707,164871,50424,806620,328279,870338
88532590|7281|576943,486533,65155,921516,365695,685127
201936898|5949|717473,194767,492858,344986
81670834|5693|134933,327650,939777,952881,454436,160470,852073
201792233|2251|577536,517763,775240,974694,923696,117344,108499,348725,149202,530056
201649384|5150|828639,794789
77618542|5609|563128,570065,729897,162650,217335,344151,927959,153332,324002
201722155|5203|250894,460590,866667,849274,896967,141704,328841
201991335|4746|626995,466074
201649899|1988|688984,719021,593643,72133,853576,832498,289413,54209
201797525|2087|142821,130626,921102,173965
57079894|376|162569,980359,351271,949971,434010,971891,603295,272895
196638784|2818|123222,490016,286307,445847,641258,94034,689173,324724,677057,571206
201533428|4462|635715,628900,268639,357835
198039115|923|270446,777602,636867,408741,16413,793409
58397557|5864|137068
201540016|2415|610502
201804760|2634|189928,35655,623725,720565,557404,260786,394621,505790,114028
201934646|9179|231068,123729,976423
60726479|6486|578234,693081,738009,795736,78088,578534,496231,940857,428067
8672719|2658|152461
201195717|1810|588705,285144,419482
98880243|4756|978565,606754
183340351|3589|873111,236638,385728,952724,756446,543195,614603,173263
71469628|2700|514503,307355,122555,594789,365056,760325,239880,150416,414723
63543559|3819|344203
60742194|5790|870556,165951,875735,149883,860467,872581,133480,611625
199704144|5235|694359,472015,270505,123905,84924,685629,582845,864189
201784828|2537|837104,49350,92604,398021,421139,828791,943051,867635
201933770|5372|134211,262159,354721,403161,31309,264029,328508,506542,487057
198802072|3247|48812,454577,615826,544079,365534,404854,135539
201294032|1312|233224,704305,481012,898953,404883,652863
201986418|1634|329542,317631,372800
201703665|499|503713,285847,221274,181979,506212,62549
201006136|4281|486918,695505,400289,840452,397324,404335,609072,281042,965982
59724175|799|606461,57745,205025,648835,106150,416946,673653,272982
80736981|5886|218414,614355
199885210|143|767861,694345,216752,913483,966889,625663,483978,900581,573982,852081
61166030|1250|510654,255035,952959,344148,572521,733778
188614122|5008|110649,942518,600696,440901,102927
201988013|5665|147120,50121,664647,914938,233888,872280,897119,621405,200640
87232694|1581|192332,341018,812875,272646,106892,951055
82030750|3427|682039,345468,310286,695774,229934,885525,64912,406258
63825424|1105|812688,422480,760612,980489,803095,870146,979232,489556,582504
201699404|7348|284230,556176,180550,522735,740043
201240509|2047|395924,230361,12859,768427,914741,284646,66838,378056,380436
201780930|1935|822872,578436,491711,963743,90969,254253
55870903|4518|844253,984173
76710933|2620|54094,939156,972086,534019,76510,422122
201622794|3800|404209,66253
201722052|454|362118
